1.845 0 2.06603e-09 -0.000181198 01 1.47791e-06 -2.97856e-06 02 8.62952e-05 -0.000178221 03 4.39211e-18 -2.88048e-16 0
1.86 0 2.09783e-09 -0.000181199 01 1.47799e-06 -2.97865e-06 02 8.62961e-05 -0.000178222 03 4.39229e-18 -2.88048e-16 0
1.875 0 2.12984e-09 -0.0001812 01 1.47808e-06 -2.97874e-06 02 8.6297e-05 -0.000178223 03 4.39248e-18 -2.88048e-16 0
1.89 0 2.16205e-09 -0.000181201 01 1.47818e-06 -2.97883e-06 02 8.62979e-05 -0.000178224 03 4.39266e-18 -2.88048e-16 0
1.905 0 2.19446e-09 -0.000181202 01 1.47827e-06 -2.97893e-06 02 8.62988e-05 -0.000178225 03 4.39285e-18 -2.88048e-16 0
1.92 0 2.22708e-09 -0.000181204 01 1.47838e-06 -2.97903e-06 02 8.62997e-05 -0.000178226 03 4.39304e-18 -2.88048e-16 0
1.935 0 2.25989e-09 -0.000181205 01 1.47849e-06 -2.97914e-06 02 8.63006e-05 -0.000178227 03 4.39324e-18 -2.88049e-16 0
1.95 0 2.2929e-09 -0.000181206 01 1.4786e-06 -2.97925e-06 02 8.63016e-05 -0.000178227 03 4.39343e-18 -2.88049e-16 0
1.965 0 2.32611e-09 -0.000181207 01 1.47872e-06 -2.97937e-06 02 8.63025e-05 -0.000178228 03 4.39363e-18 -2.88049e-16 0
1.98 0 2.35952e-09 -0.000181208 01 1.47884e-06 -2.97949e-06 02 8.63035e-05 -0.000178229 03 4.39382e-18 -2.88049e-16 0
1.995 0 2.39312e-09 -0.000181209 01 1.47897e-06 -2.97961e-06 02 8.63045e-05 -0.00017823 03 4.39402e-18 -2.88049e-16 0
2.01 0 2.42692e-09 -0.00018121 01 1.4791e-06 -2.97974e-06 02 8.63054e-05 -0.000178231 03 4.39422e-18 -2.88049e-16 0
2.025 0 2.46091e-09 -0.000181211 01 1.47923e-06 -2.97988e-06 02 8.63064e-05 -0.000178232 03 4.39442e-18 -2.88049e-16 0
2.04 0 2.4951e-09 -0.000181213 01 1.47937e-06 -2.98002e-06 02 8.63074e-05 -0.000178234 03 4.39462e-18 -2.8805e-16 0
2.055 0 2.52948e-09 -0.000181214 01 1.47952e-06 -2.98016e-06 02 8.63084e-05 -0.000178235 03 4.39483e-18 -2.8805e-16 0
2.07 0 2.56406e-09 -0.000181215 01 1.47967e-06 -2.98031e-06 02 8.63094e-05 -0.000178236 03 4.39504e-18 -2.8805e-16 0
2.085 0 2.59882e-09 -0.000181216 01 1.47982e-06 -2.98047e-06 02 8.63104e-05 -0.000178237 03 4.39524e-18 -2.8805e-16 0
2.1 0 2.63378e-09 -0.000181217 01 1.47998e-06 -2.98062e-06 02 8.63115e-05 -0.000178238 03 4.39545e-18 -2.8805e-16 0
2.115 0 2.66893e-09 -0.000181219 01 1.48014e-06 -2.98079e-06 02 8.63125e-05 -0.000178239 03 4.39566e-18 -2.8805e-16 0
2.13 0 2.70427e-09 -0.00018122 01 1.48031e-06 -2.98095e-06 02 8.63135e-05 -0.00017824 03 4.39587e-18 -2.88051e-16 0
2.145 0 2.7398e-09 -0.000181221 01 1.48048e-06 -2.98112e-06 02 8.63146e-05 -0.000178241 03 4.39609e-18 -2.88051e-16 0
2.16 0 2.77552e-09 -0.000181222 01 1.48066e-06 -2.9813e-06 02 8.63156e-05 -0.000178242 03 4.3963e-18 -2.88051e-16 0
2.175 0 2.81143e-09 -0.000181224 01 1.48084e-06 -2.98148e-06 02 8.63167e-05 -0.000178243 03 4.39652e-18 -2.88051e-16 0
2.19 0 2.84752e-09 -0.000181225 01 1.48102e-06 -2.98166e-06 02 8.63178e-05 -0.000178244 03 4.39674e-18 -2.88051e-16 0
2.205 0 2.8838e-09 -0.000181226 01 1.48121e-06 -2.98185e-06 02 8.63189e-05 -0.000178245 03 4.39695e-18 -2.88051e-16 0
2.22 0 2.92027e-09 -0.000181228 01 1.48141e-06 -2.98204e-06 02 8.632e-05 -0.000178246 03 4.39718e-18 -2.88052e-16 0
2.235 0 2.95692e-09 -0.000181229 01 1.4816e-06 -2.98223e-06 02 8.6321e-05 -0.000178248 03 4.3974e-18 -2.88052e-16 0
2.25 0 2.99376e-09 -0.00018123 01 1.4818e-06 -2.98243e-06 02 8.63222e-05 -0.000178249 03 4.39762e-18 -2.88052e-16 0
2.265 0 3.03079e-09 -0.000181232 01 1.48201e-06 -2.98264e-06 02 8.63233e-05 -0.00017825 03 4.39785e-18 -2.88052e-16 0
2.28 0 3.06799e-09 -0.000181233 01 1.48222e-06 -2.98284e-06 02 8.63244e-05 -0.000178251 03 4.39807e-18 -2.88052e-16 0
2.295 0 3.10539e-09 -0.000181234 01 1.48243e-06 -2.98306e-06 02 8.63255e-05 -0.000178252 03 4.3983e-18 -2.88053e-16 0
2.31 0 3.14296e-09 -0.000181236 01 1.48265e-06 -2.98327e-06 02 8.63267e-05 -0.000178253 03 4.39853e-18 -2.88053e-16 0
2.325 0 3.18072e-09 -0.000181237 01 1.48287e-06 -2.98349e-06 02 8.63278e-05 -0.000178255 03 4.39876e-18 -2.88053e-16 0
2.34 0 3.21867e-09 -0.000181239 01 1.48309e-06 -2.98371e-06 02 8.6329e-05 -0.000178256 03 4.399e-18 -2.88053e-16 0
2.355 0 3.25679e-09 -0.00018124 01 1.48332e-06 -2.98394e-06 02 8.63301e-05 -0.000178257 03 4.39923e-18 -2.88053e-16 0
2.37 0 3.2951e-09 -0.000181241 01 1.48355e-06 -2.98417e-06 02 8.63313e-05 -0.000178258 03 4.39947e-18 -2.88053e-16 0
2.385 0 3.33358e-09 -0.000181243 01 1.48379e-06 -2.9844e-06 02 8.63325e-05 -0.000178259 03 4.3997e-18 -2.88054e-16 0
2.4 0 3.37225e-09 -0.000181244 01 1.48403e-06 -2.98464e-06 02 8.63337e-05 -0.000178261 03 4.39994e-18 -2.88054e-16 0
2.415 0 3.4111e-09 -0.000181246 01 1.48427e-06 -2.98488e-06 02 8.63349e-05 -0.000178262 03 4.40018e-18 -2.88054e-16 0
2.43 0 3.45013e-09 -0.000181247 01 1.48452e-06 -2.98513e-06 02 8.63361e-05 -0.000178263 03 4.40042e-18 -2.88054e-16 0
2.445 0 3.48934e-09 -0.000181249 01 1.48477e-06 -2.98537e-06 02 8.63373e-05 -0.000178264 03 4.40067e-18 -2.88054e-16 0
2.46 0 3.52873e-09 -0.00018125 01 1.48502e-06 -2.98562e-06 02 8.63385e-05 -0.000178266 03 4.40091e-18 -2.88055e-16 0
2.475 0 3.5683e-09 -0.000181252 01 1.48528e-06 -2.98588e-06 02 8.63397e-05 -0.000178267 03 4.40116e-18 -2.88055e-16 0
2.49 0 3.60805e-09 -0.000181253 01 1.48554e-06 -2.98614e-06 02 8.6341e-05 -0.000178268 03 4.40141e-18 -2.88055e-16 0
2.505 0 3.64798e-09 -0.000181255 01 1.4858e-06 -2.9864e-06 02 8.63422e-05 -0.000178269 03 4.40166e-18 -2.88055e-16 0
2.52 0 3.68809e-09 -0.000181257 01 1.48607e-06 -2.98666e-06 02 8.63435e-05 -0.000178271 03 4.40191e-18 -2.88055e-16 0
2.535 0 3.72837e-09 -0.000181258 01 1.48634e-06 -2.98693e-06 02 8.63447e-05 -0.000178272 03 4.40216e-18 -2.88056e-16 0
2.55 0 3.76884e-09 -0.00018126 01 1.48661e-06 -2.9872e-06 02 8.6346e-05 -0.000178273 03 4.40241e-18 -2.88056e-16 0
2.565 0 3.80948e-09 -0.000181261 01 1.48689e-06 -2.98747e-06 02 8.63473e-05 -0.000178275 03 4.40267e-18 -2.88056e-16 0
2.58 0 3.8503e-09 -0.000181263 01 1.48717e-06 -2.98775e-06 02 8.63486e-05 -0.000178276 03 4.40292e-18 -2.88056e-16 0
2.595 0 3.8913e-09 -0.000181264 01 1.48745e-06 -2.98803e-06 02 8.63499e-05 -0.000178277 03 4.40318e-18 -2.88057e-16 0
2.61 0 3.93247e-09 -0.000181266 01 1.48773e-06 -2.98831e-06 02 8.63512e-05 -0.000178279 03 4.40344e-18 -2.88057e-16 0
2.625 0 3.97383e-09 -0.000181268 01 1.48802e-06 -2.98859e-06 02 8.63525e-05 -0.00017828 03 4.4037e-18 -2.88057e-16 0
2.64 0 4.01536e-09 -0.000181269 01 1.48831e-06 -2.98888e-06 02 8.63538e-05 -0.000178281 03 4.40397e-18 -2.88057e-16 0
2.655 0 4.05707e-09 -0.000181271 01 1.4886e-06 -2.98917e-06 02 8.63551e-05 -0.000178283 03 4.40423e-18 -2.88057e-16 0
2.67 0 4.09896e-09 -0.000181273 01 1.4889e-06 -2.98946e-06 02 8.63565e-05 -0.000178284 03 4.4045e-18 -2.88058e-16 0
2.685 0 4.14103e-09 -0.000181274 01 1.48919e-06 -2.98976e-06 02 8.63578e-05 -0.000178286 03 4.40476e-18 -2.88058e-16 0
